train_hindifullfemale_04121| How will he repay what he has borrowed? Action replied, My job is to see soman got what he deserved. 
train_hindifullfemale_04122| If Muktha crossed the limits in entertaining his guest, that is not my fault. 
train_hindifullfemale_04123| It is for you to decide what should be done. 
train_hindifullfemale_04124| Next day, a messenger from the royal household came to Muktha and gave him a big sum of money on behalf of the king. 
train_hindifullfemale_04125| Soman thought, It is better to be like Muktha. 
train_hindifullfemale_04126| He enjoys life with whatever he has. 
train_hindifullfemale_04127| What's the use of being rich but miserly? I will better be Muktha. 
train_hindifullfemale_04128| Pleased, the Gods showered on him the wealth that he needed to enjoy life. 
train_hindifullfemale_04129| Turtle ended the story of soman telling rat and crow that a rich person who does not spend money is as poor as any poor person can be. 
train_hindifullfemale_04130| Not being able to enjoy is common to both the poor and the miserly rich. 
train_hindifullfemale_04131| Nothing on this earth is greater than charity and there is no greater enemy than miserliness. 
train_hindifullfemale_04132| The crow then advised rat, Listen to what the turtle is saying. 
train_hindifullfemale_04133| Elders have said that it is easier to get friends who talk sweetly but difficult to find friends who venture to tell you the truth however bitter it is. 
train_hindifullfemale_04134| The latter alone deserve to be called friends. 
train_hindifullfemale_04135| The crow and the mouse put a brake to their conversation when they saw a frightened deer darting towards the lake. 
train_hindifullfemale_04136| The crow flew to the top of a tree. 
train_hindifullfemale_04137| The mouse scampered into his hole and the turtle sank into the water. 
train_hindifullfemale_04138| From the treetop, the crow could see the deer now clearly and told his other friends, Friends, he is only a deer who is thirsty. 
train_hindifullfemale_04139| These footfalls are not those of a man. 
train_hindifullfemale_04140| The turtle replied, The deer is panting. 
train_hindifullfemale_04141| It seems someone is chasing him. 
train_hindifullfemale_04142| He has not come to quench his thirst. 
train_hindifullfemale_04143| Surely, some hunter might be after him. 
train_hindifullfemale_04144| Please go to the top of the tree and look if you can find any hunter. 
train_hindifullfemale_04145| Assured that these are friends only, the deer, now said, Friend, you have guessed correctly. 
train_hindifullfemale_04146| I have escaped the arrow of the hunter and reached here with difficulty. 
train_hindifullfemale_04147| I am in search of a shelter the hunter cannot reach. 
train_hindifullfemale_04148| Please show me a place safe from the hunter. 
train_hindifullfemale_04149| The turtle said, the scriptures have mentioned two ways of escaping danger. 
train_hindifullfemale_04150| One is to use your muscle power and another is to run as fast as you can. 
train_hindifullfemale_04151| Now, run into the forest before the hunter could come. 
train_hindifullfemale_04152| That is not necessary, said crow, the crow. 
train_hindifullfemale_04153| I have seen the hunters taking a good catch of food and going the way they came. 
train_hindifullfemale_04154| Turtle, you can now come out of the water. 
train_hindifullfemale_04155| Now all three of them with the deer became friends, happily spending time in each other's company. 
train_hindifullfemale_04156| The learned have said that when you have plenty of cordial conversation, the man who has no store of good words is not capable of uttering them. 
train_hindifullfemale_04157| One day, deer had not come when the other three had gathered at the lakeside for their daily discourse. 
train_hindifullfemale_04158| They thought, Poor deer has not come so far. 
train_hindifullfemale_04159| Is it possible that a lion or a hunter has killed him? 
train_hindifullfemale_04160| Or, is it possible that he has fallen into a pit? 
train_hindifullfemale_04161| Well wishers naturally suspect the worst when their near and dear ones are not seen for a while. 
train_hindifullfemale_04162| Turtle told the crow, Friend, you know neither rat nor I can move fast. 
train_hindifullfemale_04163| You alone can fly and see more things than we can. 
train_hindifullfemale_04164| Please go immediately and find out what is happening to our friend. 
train_hindifullfemale_04165| The crow did not fly too long before he saw deer trapped in a hunter's net near a small pond. 
train_hindifullfemale_04166| Moved by his plight, the crow said, Friend, what happened to you? 
train_hindifullfemale_04167| Trying to check tears in his eyes, the deer said, Death is chasing me. 
train_hindifullfemale_04168| It is good that you came to see me. 
train_hindifullfemale_04169| The crow said, Friend, do not lose courage when we are here. 
train_hindifullfemale_04170| I will rush back and bring rat here. 
train_hindifullfemale_04171| Crow flew fast to where the mouse and the turtle were anxiously waiting for him to come. 
train_hindifullfemale_04172| The crow then told them what happened to the deer. 
train_hindifullfemale_04173| On hearing his account, rat immediately decided that he should go and bite off the strings of the hunter's net. 
train_hindifullfemale_04174| He got on to the back of the crow and together they flew to the spot where the deer lay helplessly in the hunter's net. 
train_hindifullfemale_04175| When the deer saw his friends rushing to his aid, he realised how necessary it was to collect good friends and how nobody could overcome troubles without the help of good friends. 
train_hindifullfemale_04176| Rat asked the deer, How did you, such a learned being, get into this hole? 
train_hindifullfemale_04177| The deer replied, Friend, this is not a time for a debate. 
train_hindifullfemale_04178| The hunter may come any time. 
train_hindifullfemale_04179| First, get me out of this net. 
train_hindifullfemale_04180| The mouse laughed and said, Why are you scared of the hunter when I am here? 
train_hindifullfemale_04181| But tell me how did you let yourself trapped in this way? 
train_hindifullfemale_04182| The deer replied, Friend, when luck is not with you, you will lose discretion. 
train_hindifullfemale_04183| As the elders say when death is lurking for you and when wickedness overtakes you, your thoughts too take a crooked path. 
train_hindifullfemale_04184| Nobody can save you from what God has in store for you. 
train_hindifullfemale_04185| As they were discussing their plan to escape, crow and rat saw that the turtle also was coming. 
train_hindifullfemale_04186| The crow said, Look, this slow footed guy is coming. 
train_hindifullfemale_04187| Neither can we save the deer or ourselves. 
train_hindifullfemale_04188| See this fellow's foolishness. 
train_hindifullfemale_04189| If the hunter comes, I can fly away and you can beat a fast retreat. 
train_hindifullfemale_04190| But how can this turtle escape? 
train_hindifullfemale_04191| The hunter came when they were debating this point. 
train_hindifullfemale_04192| The mouse did a fast job of biting off the strings of the net and the deer rushed into the thick forest. 
train_hindifullfemale_04193| The mouse too disappeared into the nearest hole. 
train_hindifullfemale_04194| But the poor turtle was slowly plodding its way to safety. 
train_hindifullfemale_04195| But the hunter saw him and bound him to his bow and slung it across his shoulder and began going home. 
train_hindifullfemale_04196| Rat saw this from a distance and began reflecting, Troubles do not come in singles. 
train_hindifullfemale_04197| I have already lost everything I have. 
train_hindifullfemale_04198| I have lost my relatives and my retinue. 
train_hindifullfemale_04199| Now, this loss of a great friend! We come close to each other only to part. 
train_hindifullfemale_04200| Everything in this world is temporary. 
train_hindifullfemale_04201| Yet, I am grateful to God, for, he has created this sweet relationship we call friendship. 
train_hindifullfemale_04202| Meanwhile, the deer and the crow came, disturbing the mouse's reverie. 
train_hindifullfemale_04203| Recovering, rat said, Let's not brood over the past. 
train_hindifullfemale_04204| Let us first look for a way to rescue the turtle. 
train_hindifullfemale_04205| The crow said, Listen, and do as I tell you. 
train_hindifullfemale_04206| Deer will go to a small lake on the hunter's way home. 
train_hindifullfemale_04207| He should pretend he is dead and I will sit on his head and pretend pecking his eyes. 
train_hindifullfemale_04208| Seeing the motionless deer, the hunter will then rest the turtle on the ground and reach for the deer. 
train_hindifullfemale_04209| Rat should at once reach the turtle and bite off the strings binding him to the bow. 
train_hindifullfemale_04210| All right, we will do as you say, said the mouse and the deer. 
train_hindifullfemale_04211| Meanwhile, the hunter, seeing the motionless deer, thought it was dead. 
train_hindifullfemale_04212| Leaving the turtle on the ground, he came to the deer. 
train_hindifullfemale_04213| The deer at once ran away and the crow flew away. 
train_hindifullfemale_04214| At the other end, the mouse bit off the strings binding the turtle to the bow. 
train_hindifullfemale_04215| The turtle entered water and the mouse ran to his hole. 
train_hindifullfemale_04216| Disappointed, the hunter returned to where he had rested the turtle. 
train_hindifullfemale_04217| When he found that the turtle had escaped, he cried bitterly and went home. 
train_hindifullfemale_04218| After making sure that they were far away from the hunter's reach, the four friends gathered and celebrated their reunion. 
train_hindifullfemale_04219| Concluding his discourse, rat said, It is a lesson to mankind on the value of friendship. 
train_hindifullfemale_04220| One should not try to cheat friends. 
train_hindifullfemale_04221| The elders have said that he who is faithful to his friends shall never taste defeat. 
train_hindifullfemale_04222| Thus we come to the end of the second part called Gaining Friends. 
train_hindifullfemale_04223| This third part of the story begins with a verse, Trust not even a close friend Who earlier, was your enemy. 
train_hindifullfemale_04224| This is the story of how the crows burnt the home of a trusting pack of owls. 
train_hindifullfemale_04225| Once upon a time all the crows in a town made a huge banyan tree their home. 
train_hindifullfemale_04226| The tree had hundreds of branches. 
train_hindifullfemale_04227| Their king, set up strong fortifications to ensure security. 
train_hindifullfemale_04228| Similarly, the owls of the town made a nearby cave their colony. 
train_hindifullfemale_04229| They also had a king, who ruled with the help of a strong and cunning army. 
train_hindifullfemale_04230| The owl king kept a close eye on the banyan tree and on account of previous enmity killed every night any crow he sighted outside the tree. 
train_hindifullfemale_04231| Slowly, the owl king managed to kill all crows that could be seen outside the tree. 
train_hindifullfemale_04232| That is why wise men had always said that whoever neglects disease or the enemy perishes in their hands. 
train_hindifullfemale_04233| Alarmed at the loss of his flock, Crow king assembled his ministers and asked them to prepare a plan to fight the owls. 
train_hindifullfemale_04234| He placed before them six strategies and asked them to name the best of the six. 
train_hindifullfemale_04235| The first minister suggested compromise as a tactic because one had first to survive to gather strength and later destroy the enemy. 
train_hindifullfemale_04236| The elders have said, bend to the enemy when he is strong Attack him when he is vulnerable. 
train_hindifullfemale_04237| Do not wage a war if it doesn't bring Power, or wealth or friendship. 
train_hindifullfemale_04238| The second minister ruled out compromise and offered trickery as a formula. 
train_hindifullfemale_04239| He cited the example of how Bheema in the Mahabharata had killed an evil soul in the disguise of a woman. 
train_hindifullfemale_04240| He also quoted, Never accept peace with An enemy who is not just, For, he will break his word and stab you in the back. 
train_hindifullfemale_04241| The minister referred to the learned as saying that it is easy to defeat an enemy who is a tyrant, a miser, an idler, a liar, a coward and a fool. 
train_hindifullfemale_04242| Words of peace will only inflame an enemy blinded by anger. 
train_hindifullfemale_04243| The third minister said, lord, our enemy is not only strong but also wicked. 
train_hindifullfemale_04244| Neither compromise nor trickery will work with him. 
train_hindifullfemale_04245| Exile is the best way. 
train_hindifullfemale_04246| We shall wait and strike when the enemy becomes weak. 
train_hindifullfemale_04247| Neither peace nor brave can subdue a strong enemy. 
train_hindifullfemale_04248| Where these two do not work Flight is the best alternative. 
train_hindifullfemale_04249| The fourth minister opposed all these tactics and suggested the king of crows should stay in his own fort, mobilize support from friends and then attack the enemy. 
train_hindifullfemale_04250| He quoted the learned as saying, A king who flees is like A cobra without fangs. 
train_hindifullfemale_04251| A crocodile in water can haul an elephant. 
train_hindifullfemale_04252| Therefore, the minister said, An ally is what wind is to fire. 
train_hindifullfemale_04253| The king must stay where he is and gather allies for support. 
train_hindifullfemale_04254| The fifth minister offered a strategy similar to that of the fourth and said, Stay in your fort and seek the help of an ally stronger than the enemy. 
train_hindifullfemale_04255| It also pays to form an axis of less strong allies. 
train_hindifullfemale_04256| After listening to all the ministers, Crow king turned to the wisest and senior most among his counsels, and asked him for his advice. 
train_hindifullfemale_04257| The wise man told Crow king, king of crows, this is the time to use duplicity to finish the enemy. 
train_hindifullfemale_04258| You can thus keep your throne. 
train_hindifullfemale_04259| But learned sir, we have no idea of where owl king lives and of what his failings are. 
train_hindifullfemale_04260| That is not difficult. 
train_hindifullfemale_04261| Send your spies and gather information on the key men advising the king of owls. 
train_hindifullfemale_04262| The next step is to divide them by setting one against the other. 
train_hindifullfemale_04263| Tell me why did the crows and owls fall out in the first place, asked Crow king. 
train_hindifullfemale_04264| Old wise crow said, That is another story. 
train_hindifullfemale_04265| Long, long ago all the birds in the jungle like swans, parrots, cranes, nightingales, owls, peacocks, pigeons, pheasants, sparrows, crows etc. 
train_hindifullfemale_04266| All assembled and expressed anguish that their king vulture had become indifferent to their welfare and failed to save them from poachers. 
train_hindifullfemale_04267| Believing that people without a protector were like passengers in a ship without a captain, they decided to elect a new king. 
train_hindifullfemale_04268| They chose an owl as their king. 
train_hindifullfemale_04269| As the owl was being crowned, a crow flew into the assembly and asked them why and what they were celebrating. 
train_hindifullfemale_04270| When the birds told him the details, the crow told them, the owl is a wicked and ugly bird and it is unwise to choose another leader when vulture is still alive. 
train_hindifullfemale_04271| To crush enemies it is enough if you mentioned vulture's name or for that matter the name of anyone who is great. 
train_hindifullfemale_04272| That was how the hares managed to live happily by taking the name of the moon. 
train_hindifullfemale_04273| The birds asked the visiting crow, Tell us how this has happened. 
train_hindifullfemale_04274| I will tell you, said the crow and began telling them the story of the hares and the elephants. 
train_hindifullfemale_04275| Once upon a time a great elephant ruled over a vast stretch of forest as the king of his subjects. 
train_hindifullfemale_04276| They were not happy because for several years there had been no rains and all the lakes, tanks, ponds and water holes in the forest became arid. 
train_hindifullfemale_04277| The subjects went in a delegation to the king and appealed to him, mighty king, there is no water to drink in the forest. 
train_hindifullfemale_04278| Many of the younger ones are on the verge of extinction. 
train_hindifullfemale_04279| Please look for a lake full of water and save us. 
train_hindifullfemale_04280| The king told them, I know of a hidden lake that is always full of water. 
train_hindifullfemale_04281| Let us go there and save ourselves. 
train_hindifullfemale_04282| The elephants then set off for the hidden lake and after plodding through the jungle for five nights reached the great lake. 
train_hindifullfemale_04283| They colonised the land around the lake and once again started their revelry in water. 
train_hindifullfemale_04284| But as the elephants daily marched their way to the lake, they trampled upon hundreds of hares that made the land around the lake their home. 
train_hindifullfemale_04285| Hundreds of them died and thousands more were maimed. 
train_hindifullfemale_04286| One day the hares assembled to chalk out a plan to save themselves from the menace of the wayward elephants. 
train_hindifullfemale_04287| An older one among them said, these elephants will come every day and every day many of us will die. 
train_hindifullfemale_04288| We must find a solution to this problem. 
train_hindifullfemale_04289| A wiser one, among them said, The great Man had said that it was better to abandon a person to save the whole community, abandon the community to save the village and abandon the village to save the country. 
train_hindifullfemale_04290| Even if the land were fertile, a wise king would abandon it if it were in the interests of his subjects. 
train_hindifullfemale_04291| But the other hares protested and said, How can we do that? We have been living here for several generations. 
train_hindifullfemale_04292| Let us find an alternative. 
train_hindifullfemale_04293| Let us see if we can scare the elephants by some means. 
train_hindifullfemale_04294| Some of them said, We know of a trick that works with the elephants. 
train_hindifullfemale_04295| However, we need a very intelligent person. 
train_hindifullfemale_04296| Pressed to reveal the plan, they said, Our ruler lives in the lunar sphere. 
train_hindifullfemale_04297| Let us send a messenger to the elephant king. 
train_hindifullfemale_04298| The plan is to tell the elephant king that the Moon does not like the elephants visiting the lake for water because they are killing and maiming hundreds of hares. 
train_hindifullfemale_04299| The Moon has declared the lake out of bounds for the elephants. 
train_hindifullfemale_04300| Some others agreed and said, Yes, there is a hare whose name is White. 
train_hindifullfemale_04301| He can do the job with success. 
train_hindifullfemale_04302| After a lot of discussions, the hares decided to send White to the elephant king. 
train_hindifullfemale_04303| Addressing the king, White said, heartless king, I live in the lunar sphere. 
train_hindifullfemale_04304| The Moon has sent me as envoy to you. 
train_hindifullfemale_04305| This lake belongs to the Moon. 
train_hindifullfemale_04306| He has forbidden all of you from drinking water from the lake. 
train_hindifullfemale_04307| So, go back, But where is your lord, the Moon, asked, the elephant king. 
train_hindifullfemale_04308| White said, He is very much in this lake. 
train_hindifullfemale_04309| He has come to console the survivors of your rampage. 
train_hindifullfemale_04310| Then, let me see him, the elephant king challenged the envoy. 
train_hindifullfemale_04311| Come alone with me, I will show you. 
train_hindifullfemale_04312| Let us go then, said the elephant. 
train_hindifullfemale_04313| White took the elephant king one night to the lake and showed the reflection of the Moon in the lake and said, Here he is, our King, the Moon. 
train_hindifullfemale_04314| He is lost in meditation. 
train_hindifullfemale_04315| Move quietly and salute him. 
train_hindifullfemale_04316| Otherwise, you will disturb his meditation and bring upon you his wrath. 
train_hindifullfemale_04317| Taking him for the real Moon, the elephant king saluted him and left quietly. 
train_hindifullfemale_04318| The hares breathed a sigh of relief and lived happily ever after. 
train_hindifullfemale_04319| The crow told the birds gathered to elect a leader, that is why it is important to choose a wise and experienced person as your leader. 
train_hindifullfemale_04320| If you do not, listen to this story of how a hare and a partridge destroyed themselves because they chose a wicked mediator. 
train_hindifullfemale_04321| Very interesting, said the birds and asked the visiting crow to tell them the account of the mediator. 
train_hindifullfemale_04322| The visiting crow began narrating the story, The Cunning Mediator. 
train_hindifullfemale_04323| A sparrow was living in the hollow of a big tree that I had made my home. 
train_hindifullfemale_04324| We became good friends and used to spend our time discussing characters in our literature and the unusual things we saw in our travels. 
train_hindifullfemale_04325| One day, my friend left the tree with other sparrows in search of food and did not return even after nightfall. 
train_hindifullfemale_04326| I began to worry, What happened to him? Did any hunter take him away? 
train_hindifullfemale_04327| He never leaves my company even for a while. 
train_hindifullfemale_04328| Days passed without any trace of my friend Sparrow. 
train_hindifullfemale_04329| One fine morning, a hare, came and silently occupied the hollow that my friend made his home. 
train_hindifullfemale_04330| It did not worry me because there was no word about Sparrow and I had lost all hopes of his return. 
train_hindifullfemale_04331| But one day, he returned looking healthier than he was when he had left and found that the hare had taken his place. 
train_hindifullfemale_04332| Sparrow told the hare, hare, what you have done is improper. 
train_hindifullfemale_04333| You have displaced me, Leave the place immediately. 
train_hindifullfemale_04334| Hare hit back saying, What are you talking? This is my place. 
train_hindifullfemale_04335| Haven't you the heard saying, that nobody has rights over a public well, a temple, a pond and a tree? 
train_hindifullfemale_04336| Whoever enjoys land for more than ten years also becomes its owner. 
train_hindifullfemale_04337| That needs no evidence or documents of proof. 
train_hindifullfemale_04338| This place is not yours any more. 
train_hindifullfemale_04339| The sparrow told him, you are quoting legal scriptures! Let us go to an expert in law and ethics. 
train_hindifullfemale_04340| We will abide by his ruling. 
train_hindifullfemale_04341| The hare agreed to this proposal and both of them went in search of an expert. 
train_hindifullfemale_04342| Curious to see what would happen, I also followed them. 
train_hindifullfemale_04343| Meanwhile, word about their quarrel had reached a wicked and wild cat. 
train_hindifullfemale_04344| Knowing the routine that the hare and the sparrow would take, the cat set up a camp, on the way. 
train_hindifullfemale_04345| He spread a mat of grass on the ground and went into a posture of meditation. 
train_hindifullfemale_04346| Facing the sun and raising his hands in worship, the cat began reciting scriptures. 
train_hindifullfemale_04347| This world has no essence, Life is passing. 
train_hindifullfemale_04348| All liaisons with lovers are like a dream. 
train_hindifullfemale_04349| Your ties with the family are illusory. 
train_hindifullfemale_04350| There is no alternative to following the right path. 
train_hindifullfemale_04351| The learned have said, This wretched body will soon perish. 
train_hindifullfemale_04352| Material wealth is not permanent. 
train_hindifullfemale_04353| Death is knocking at your door. 
train_hindifullfemale_04354| Free thyself from earthly chains. 
train_hindifullfemale_04355| He who abandons the right path. 
train_hindifullfemale_04356| Is the same as the living dead. 
train_hindifullfemale_04357| I will end this long discourse and tell you in a nutshell what the right path is. 
train_hindifullfemale_04358| Doing good to others is virtue. 
train_hindifullfemale_04359| Tormenting others is vice. 
train_hindifullfemale_04360| This is the essence of our philosophy. 
train_hindifullfemale_04361| On hearing this, the sparrow and hares trusted him as a wise person and put forth there problems to him. 
train_hindifullfemale_04362| The cat smiled to himself satisfactorily and continued his play. 
train_hindifullfemale_04363| He said, I am in the service of God and have given up all desires. 
train_hindifullfemale_04364| I will not do you any harm. 
train_hindifullfemale_04365| After hearing your account, I will decide who among you is the rightful owner of the place in the tree. 
train_hindifullfemale_04366| But I am now very old and cannot hear you properly. 
train_hindifullfemale_04367| So, please come close to me and narrate your story. 
train_hindifullfemale_04368| When the poor and innocent sparrow and hare came within the reach of the cat, he pounced on them . 
train_hindifullfemale_04369| The cat grabbed the sparrow in his teeth and slashed the body of the hare with his jaws and killed them. 
train_hindifullfemale_04370| The visiting crow then told the birds, That is why I tell you if you rest your faith in this wicked and blind owl, You will meet the same end as the hare and the sparrow. 
train_hindifullfemale_04371| The birds then dispersed, deciding to discuss the matter again carefully before electing the owl as the king. 
train_hindifullfemale_04372| Meanwhile, the owl was sitting restlessly on the throne waiting for his coronation. 
train_hindifullfemale_04373| He asked his wife, What is all this delay in crowning me. 
train_hindifullfemale_04374| The wife told him, My lord, it is this crow which has sabotaged the coronation. 
train_hindifullfemale_04375| All the birds have dispersed. 
train_hindifullfemale_04376| Only this crow is lingering here. 
train_hindifullfemale_04377| Come, let us go, I will take you home. 
train_hindifullfemale_04378| Furious, the owl shouted at the crow, You wicked crow, what harm have I done to you? 
train_hindifullfemale_04379| You have wrecked the coronation. 
train_hindifullfemale_04380| This is enough reason that from today there shall be enmity between owls and crows. 
train_hindifullfemale_04381| One can heal wounds inflicted on the body but not the heart. 
train_hindifullfemale_04382| Dejected, the owl went home with his wife. 
train_hindifullfemale_04383| The crow began reflecting, what a foolish thing have I done? Unnecessarily, I have made enemies. 
train_hindifullfemale_04384| I should not have advised the birds not to elect the owl as the king. 
train_hindifullfemale_04385| Elders have aptly said, Words out of tune with times. 
train_hindifullfemale_04386| Words that bring grief in the end. 
train_hindifullfemale_04387| Words that bring pain to others. 
train_hindifullfemale_04388| Are, any day, as good as poison. 
train_hindifullfemale_04389| Regretting what he had said and done, the visiting crow also went home. 
train_hindifullfemale_04390| This is how enmity began between the owls and the crows. 
train_hindifullfemale_04391| After listening to the story, Crow king asked the old wise crow, What should we do in such a situation? 
train_hindifullfemale_04392| The old wise crow, told him, There is a strategy better than the six I had already told you. 
train_hindifullfemale_04393| With its help, I will myself go and conquer the owl king. 
train_hindifullfemale_04394| The learned have said that men with great common sense and a little bit of cunning can subdue stronger enemies like the tricksters who cheated the gullible Brahmin of his lamb. 
train_hindifullfemale_04395| On Crow king's request,old wise crow began telling him the Brahmin's story. 
train_hindifullfemale_04396| Now begins the story of a brahmin and the crooks. 
train_hindifullfemale_04397| Mitra Sharma was a Brahmin living in a small village. 
train_hindifullfemale_04398| He used to daily worship Fire. 
train_hindifullfemale_04399| It was the month of February. 
train_hindifullfemale_04400| The sky was full of clouds and it had already started raining. 
train_hindifullfemale_04401| Sharma left for a neighbouring village at that time to seek the gift of a sacrificial lamb from some rich man. 
train_hindifullfemale_04402| He called on a well to do man in the village and requested him to make him a gift of a healthy lamb for sacrifice to Gods. 
train_hindifullfemale_04403| The wealthy man gave him one of the well fed lambs he had. 
train_hindifullfemale_04404| Carrying the lamb on his shoulders, the Brahmin began his homeward journey. 
train_hindifullfemale_04405| Three crooks, very hungry and emaciated, crossed his path and seeing the healthy lamb on the Brahmin's shoulders thought, God has sent us good food. 
train_hindifullfemale_04406| Let us trick the Sharma into parting with it and free us from hunger and cold. 
train_hindifullfemale_04407| At once, they began to act. 
train_hindifullfemale_04408| One of them changed into a disguise, and overtaking the Sharma by another route, stopped him and said, what a fool you are? 
train_hindifullfemale_04409| Such a great worshipper of Fire, why are you carrying this dog on your shoulders? This will bring you ridicule. 
train_hindifullfemale_04410| Do not you know that it is a sin to touch a dog, or a rooster, or a donkey? 
train_hindifullfemale_04411| The Brahmin lost his temper and said, You stupid fellow, are you blind? Why do you call a lamb a dog? 
train_hindifullfemale_04412| The first crook replied, Do not be angry, if you think he is not a dog, please carry on, I have no objection. 
train_hindifullfemale_04413| The Brahmin hardly walked a little distance. 
train_hindifullfemale_04414| Then the second crook greeted him and said, respected sir, it is highly regrettable that you are carrying a dead calf on your shoulders, however dear it is to you. 
train_hindifullfemale_04415| The man who touches dead animals or birds has to undergo purification rites. 
train_hindifullfemale_04416| The Brahmin challenged him, Are you too blind? 
train_hindifullfemale_04417| This is a live sacrificial lamb and you say he is a dead calf. 
train_hindifullfemale_04418| The second crook said, All right, sir. 
train_hindifullfemale_04419| Please excuse me, I am an ignorant fool. 
train_hindifullfemale_04420| Do as it pleases you Now it was the turn of the third crook to cross the Brahmin's path. 
train_hindifullfemale_04421| Turning to the Brahmin, the crook said, Sir, it is highly improper. 
train_hindifullfemale_04422| You are carrying a donkey on your shoulders, This is not done. 
train_hindifullfemale_04423| The elders have said he who touches a donkey, knowingly or otherwise, has to take a bath fully dressed. 
train_hindifullfemale_04424| So, please leave him before anybody notices it. 
train_hindifullfemale_04425| Thinking that he was really carrying a donkey, the poor Brahmin threw the lamb to the ground and went home. 
train_hindifullfemale_04426| Old wise crow, continuing his advice to Crow king, said, There is hardly any person who is not misled. 
train_hindifullfemale_04427| The servility of a new servant or The sweet words of a guest or The mock tears of a wily woman. 
train_hindifullfemale_04428| Also, remember not to quarrel with weak men when they are united because they cannot be defeated. 
train_hindifullfemale_04429| See, for example, how a deadly snake becomes prey of a united army of ants. 
train_hindifullfemale_04430| That is why I want to tell you a few words of caution. 
train_hindifullfemale_04431| Follow them, We shall do as you command us, said Crow king. 
train_hindifullfemale_04432| Old wise crow then began revealing his plan, Apart from the four strategies I had told you, there is a fifth one. 
train_hindifullfemale_04433| In the presence of everyone, abuse me and punish me branding me as the friend of your enemy. 
train_hindifullfemale_04434| That will convince the spies of our enemy that you do not trust me any more. 
train_hindifullfemale_04435| Bring some blood and spray it on my body. 
train_hindifullfemale_04436| Then exile me to the nearby hills. 
train_hindifullfemale_04437| I shall remain here bruised and when the enemy comes, I will try to earn his mercy and trust by blaming you. 
train_hindifullfemale_04438| You stay in the hills till I find their fort and give you a signal when all the owls are sleeping in the day. 
train_hindifullfemale_04439| Then you can come and with the help of your army kill all the owls. 
train_hindifullfemale_04440| This plan is the result of great thought. 
train_hindifullfemale_04441| We have no alternative. 
train_hindifullfemale_04442| On Crow king approving the plan, old wise crow started a mock fight with the king of crows. 
train_hindifullfemale_04443| The king's men and others, mistaking it for a real duel, were ready to kill old wise crow. 
train_hindifullfemale_04444| Crow king told them, Do not interfere, Go away. 
train_hindifullfemale_04445| I will have the pleasure of punishing this unfaithful fellow. 
train_hindifullfemale_04446| Crow king then pretended to attack old wise crow with his beak and doused him in blood he brought with him and left for the hills. 
train_hindifullfemale_04447| Then wife of Owl King who was spying on the crow camp, carried this news of the assault on minister wise old crow and the king's departure for the hills, to the owl king. 
train_hindifullfemale_04448| Soon after sunset, the owl king, accompanied by his ministers and followers, set out to kill all the crows. 
train_hindifullfemale_04449| They reached the tree, home of the crows, and surrounded it. 
train_hindifullfemale_04450| Not finding a single crow there and happy for that reason, owl king told his men to look for the crows so that they could chase them and kill them. 
train_hindifullfemale_04451| Meanwhile,old wise crow, who suffered mock injuries, began weakly moaning to attract the attention of the owls. 
train_hindifullfemale_04452| When the owls saw this and rushed to kill him, he pleaded, Sir, my name is old wise crow and I am a minister of the Crow king, the king of crows. 
train_hindifullfemale_04453| Before you kill me, I have something to convey to your king. 
train_hindifullfemale_04454| Owl king came to see the minister at once and asked him the reason for his plight. 
train_hindifullfemale_04455| Old wise crow told him, Our king wanted to avenge the massacre of his subjects by your men. 
train_hindifullfemale_04456| When I knew he was bent upon waging a war with you, I advised him not to be rash and not go to war with you. 
train_hindifullfemale_04457| I asked him to sign peace with you. 
train_hindifullfemale_04458| My king thought that I was on your side and in great anger inflicted these injuries on me. 
train_hindifullfemale_04459| As soon as I recover, I will show you where he and his men are hiding. 
train_hindifullfemale_04460| You can destroy them. 
train_hindifullfemale_04461| The king of owls called a meeting of his elders and his five ministers for consultations. 
train_hindifullfemale_04462| He asked his first minister, Friend, our enemy's minister is in our custody. 
train_hindifullfemale_04463| What shall we do with him? The minister said, What is there to discuss? Kill him instantly without hesitation. 
train_hindifullfemale_04464| It is always better to destroy the enemy before he acquires strength. 
train_hindifullfemale_04465| Such opportunities come once in a while. 
train_hindifullfemale_04466| If you lose it now, you will never get it back. 
train_hindifullfemale_04467| Do not be carried away by Crow minister's show of affection. 
train_hindifullfemale_04468| Because once lost, love never returns. 
train_hindifullfemale_04469| To drive home the point, owl minister related to the king of owls the story of a cobra and a Brahmin. 
train_hindifullfemale_04470| Haridatta was a Brahmin living in a hamlet. 
train_hindifullfemale_04471| He was a farmer but the piece of land he cultivated gave him very little to survive. 
train_hindifullfemale_04472| One day, unable to stand the heat of the summer sun, he went to a big tree in his land to rest for a while. 
train_hindifullfemale_04473| Before he could spread himself on the ground he saw in the nearby anthill a huge cobra swaying with his hood open. 
train_hindifullfemale_04474| He thought, This cobra must really be the Goddess of this land. 
train_hindifullfemale_04475| I have never worshipped her, which is why I am not able to get anything from the land. 
train_hindifullfemale_04476| From today, I will worship her. 
train_hindifullfemale_04477| At once he went back to his village and returned with a glass full of milk. 
train_hindifullfemale_04478| He poured it in a bowl and turning to the anthill said, ruler of the land, I did not know you were living in this anthill. 
train_hindifullfemale_04479| That is why I have not paid my tribute to you. 
train_hindifullfemale_04480| Please excuse me and accept this humble offering. 
